Wanted: Dead or Alive (1987)::3.3	MoviesUsersRatingsTable
Frances (1982)::3.8	MoviesUsersRatingsTable
Plenty (1985)::2.7	MoviesUsersRatingsTable
Dick (1999)::3.4	MoviesUsersRatingsTable
Milk Money (1994)::2.7	MoviesUsersRatingsTable
Gambler, The (A Jtkos) (1997)::2.0	MoviesUsersRatingsTable
Iron Giant, The (1999)::4.0	MoviesUsersRatingsTable
Sixth Sense, The (1999)::4.5	MoviesUsersRatingsTable
Thomas Crown Affair, The (1999)::3.7	MoviesUsersRatingsTable
Thomas Crown Affair, The (1968)::3.6	MoviesUsersRatingsTable
Acid House, The (1998)::3.0	MoviesUsersRatingsTable
Adventures of Sebastian Cole, The (1998)::3.3	MoviesUsersRatingsTable
Illuminata (1998)::3.0	MoviesUsersRatingsTable
Stiff Upper Lips (1998)::3.0	MoviesUsersRatingsTable
Yards, The (1999)::3.8	MoviesUsersRatingsTable
Miracle on 34th Street (1994)::3.2	MoviesUsersRatingsTable
Bowfinger (1999)::3.3	MoviesUsersRatingsTable
Brokedown Palace (1999)::3.1	MoviesUsersRatingsTable
Detroit Rock City (1999)::2.8	MoviesUsersRatingsTable
Alice and Martin (Alice et Martin) (1998)::3.5	MoviesUsersRatingsTable
Better Than Chocolate (1999)::3.2	MoviesUsersRatingsTable
Head On (1998)::3.3	MoviesUsersRatingsTable
Marcello Mastroianni: I Remember Yes, I Remember (1997)::2.0	MoviesUsersRatingsTable
Cobra (1925)::2.0	MoviesUsersRatingsTable
Never Talk to Strangers (1995)::3.2	MoviesUsersRatingsTable
Heaven Can Wait (1978)::3.8	MoviesUsersRatingsTable
Miami Rhapsody (1995)::2.4	MoviesUsersRatingsTable
Raven, The (1963)::3.3	MoviesUsersRatingsTable
Tingler, The (1959)::3.4	MoviesUsersRatingsTable
Pit and the Pendulum (1961)::3.6	MoviesUsersRatingsTable
Tomb of Ligeia, The (1965)::2.0	MoviesUsersRatingsTable
Masque of the Red Death, The (1964)::3.6	MoviesUsersRatingsTable
Tales of Terror (1962)::3.2	MoviesUsersRatingsTable
Haunted Honeymoon (1986)::2.0	MoviesUsersRatingsTable
Cat's Eye (1985)::2.8	MoviesUsersRatingsTable
And Now for Something Completely Different (1971)::4.1	MoviesUsersRatingsTable
Damien: Omen II (1978)::2.9	MoviesUsersRatingsTable
My Family (1995)::4.1	MoviesUsersRatingsTable
Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)::2.4	MoviesUsersRatingsTable
Airplane! (1980)::3.9	MoviesUsersRatingsTable
Airplane II: The Sequel (1982)::2.9	MoviesUsersRatingsTable
American Werewolf in Paris, An (1997)::2.9	MoviesUsersRatingsTable
European Vacation (1985)::2.6	MoviesUsersRatingsTable
Vacation (1983)::3.6	MoviesUsersRatingsTable
Funny Farm (1988)::2.9	MoviesUsersRatingsTable
Big (1988)::4.0	MoviesUsersRatingsTable
Problem Child (1990)::1.6	MoviesUsersRatingsTable
Problem Child 2 (1991)::1.3	MoviesUsersRatingsTable
Persuasion (1995)::4.0	MoviesUsersRatingsTable
Murder in the First (1995)::3.5	MoviesUsersRatingsTable
Little Nemo: Adventures in Slumberland (1992)::2.3	MoviesUsersRatingsTable
Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997)::3.6	MoviesUsersRatingsTable
Tequila Sunrise (1988)::2.9	MoviesUsersRatingsTable
Pelican Brief, The (1993)::3.4	MoviesUsersRatingsTable
Christmas Story, A (1983)::4.2	MoviesUsersRatingsTable
Mickey Blue Eyes (1999)::2.9	MoviesUsersRatingsTable
Teaching Mrs. Tingle (1999)::2.4	MoviesUsersRatingsTable
Universal Soldier: The Return (1999)::1.9	MoviesUsersRatingsTable
Universal Soldier (1992)::2.6	MoviesUsersRatingsTable
Love Stinks (1999)::2.3	MoviesUsersRatingsTable
Nobody's Fool (1994)::3.6	MoviesUsersRatingsTable
Perfect Blue (1997)::2.7	MoviesUsersRatingsTable
With Friends Like These... (1998)::4.0	MoviesUsersRatingsTable
In Too Deep (1999)::3.3	MoviesUsersRatingsTable
Source, The (1999)::3.3	MoviesUsersRatingsTable
Bat, The (1959)::2.7	MoviesUsersRatingsTable
Iron Eagle (1986)::2.7	MoviesUsersRatingsTable
Iron Eagle II (1988)::1.5	MoviesUsersRatingsTable
Aces: Iron Eagle III (1992)::1.5	MoviesUsersRatingsTable
Iron Eagle IV (1995)::1.5	MoviesUsersRatingsTable
Three Days of the Condor (1975)::4.0	MoviesUsersRatingsTable
Nell (1994)::3.3	MoviesUsersRatingsTable
Hamlet (1964)::3.6	MoviesUsersRatingsTable
Male and Female (1919)::2.0	MoviesUsersRatingsTable
Medicine Man (1992)::3.2	MoviesUsersRatingsTable
Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)::1.0	MoviesUsersRatingsTable
On the Ropes (1999)::3.3	MoviesUsersRatingsTable
Rosie (1998)::1.0	MoviesUsersRatingsTable
13th Warrior, The (1999)::3.3	MoviesUsersRatingsTable
Astronaut's Wife, The (1999)::2.6	MoviesUsersRatingsTable
Dudley Do-Right (1999)::2.0	MoviesUsersRatingsTable
Muse, The (1999)::2.8	MoviesUsersRatingsTable
New Jersey Drive (1995)::3.3	MoviesUsersRatingsTable
Cabaret Balkan (Bure Baruta) (1998)::4.0	MoviesUsersRatingsTable
Dog of Flanders, A (1999)::4.0	MoviesUsersRatingsTable
Lucie Aubrac (1997)::1.0	MoviesUsersRatingsTable
Very Thought of You, The (1998)::3.0	MoviesUsersRatingsTable
Chill Factor (1999)::2.7	MoviesUsersRatingsTable
Outside Providence (1999)::3.3	MoviesUsersRatingsTable
Bedrooms & Hallways (1998)::4.0	MoviesUsersRatingsTable
West Beirut (West Beyrouth) (1998)::4.5	MoviesUsersRatingsTable
Stigmata (1999)::2.7	MoviesUsersRatingsTable
Stir of Echoes (1999)::3.8	MoviesUsersRatingsTable
Best Laid Plans (1999)::3.6	MoviesUsersRatingsTable
Black Cat, White Cat (Crna macka, beli macor) (1998)::4.2	MoviesUsersRatingsTable
Minus Man, The (1999)::3.3	MoviesUsersRatingsTable
Adventures of Milo and Otis, The (1986)::3.7	MoviesUsersRatingsTable
Only Angels Have Wings (1939)::4.0	MoviesUsersRatingsTable
Othello (1952)::4.2	MoviesUsersRatingsTable
Queens Logic (1991)::2.8	MoviesUsersRatingsTable
Saturn 3 (1979)::2.4	MoviesUsersRatingsTable
Soldier's Story, A (1984)::3.8	MoviesUsersRatingsTable
Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)::2.7	MoviesUsersRatingsTable
Don't Look in the Basement! (1973)::2.7	MoviesUsersRatingsTable
Nightmares (1983)::2.0	MoviesUsersRatingsTable
I Saw What You Did (1965)::2.8	MoviesUsersRatingsTable
Yellow Submarine (1968)::3.6	MoviesUsersRatingsTable
American Beauty (1999)::4.2	MoviesUsersRatingsTable
Stop Making Sense (1984)::4.2	MoviesUsersRatingsTable
Nemesis 2: Nebula (1995)::3.0	MoviesUsersRatingsTable
Blue Streak (1999)::3.1	MoviesUsersRatingsTable
For Love of the Game (1999)::3.3	MoviesUsersRatingsTable
Caligula (1980)::2.5	MoviesUsersRatingsTable
Hard Day's Night, A (1964)::3.8	MoviesUsersRatingsTable
Splendor (1999)::2.7	MoviesUsersRatingsTable
Sugar Town (1999)::3.8	MoviesUsersRatingsTable
Buddy Holly Story, The (1978)::3.7	MoviesUsersRatingsTable
Fright Night (1985)::3.7	MoviesUsersRatingsTable
Fright Night Part II (1989)::2.3	MoviesUsersRatingsTable
Separation, The (La Sparation) (1994)::1.0	MoviesUsersRatingsTable
Nina Takes a Lover (1994)::3.0	MoviesUsersRatingsTable
Barefoot in the Park (1967)::3.5	MoviesUsersRatingsTable
Deliverance (1972)::3.9	MoviesUsersRatingsTable
Excalibur (1981)::3.8	MoviesUsersRatingsTable
Lulu on the Bridge (1998)::2.6	MoviesUsersRatingsTable
Pajama Game, The (1957)::3.6	MoviesUsersRatingsTable
Sommersby (1993)::3.2	MoviesUsersRatingsTable
Thumbelina (1994)::3.0	MoviesUsersRatingsTable
Tommy (1975)::3.1	MoviesUsersRatingsTable
Hell Night (1981)::2.0	MoviesUsersRatingsTable
Operation Condor (Feiying gaiwak) (1990)::3.5	MoviesUsersRatingsTable
Natural Born Killers (1994)::2.9	MoviesUsersRatingsTable
Operation Condor 2 (Longxiong hudi) (1990)::3.5	MoviesUsersRatingsTable
Double Jeopardy (1999)::3.3	MoviesUsersRatingsTable
Jakob the Liar (1999)::3.0	MoviesUsersRatingsTable
Mumford (1999)::3.8	MoviesUsersRatingsTable
Dog Park (1998)::2.4	MoviesUsersRatingsTable
Guinevere (1999)::3.0	MoviesUsersRatingsTable
Adventures of Elmo in Grouchland, The (1999)::2.1	MoviesUsersRatingsTable
Drive Me Crazy (1999)::3.2	MoviesUsersRatingsTable
Mystery, Alaska (1999)::3.5	MoviesUsersRatingsTable
Only You (1994)::3.5	MoviesUsersRatingsTable
Three Kings (1999)::3.8	MoviesUsersRatingsTable
Happy, Texas (1999)::3.6	MoviesUsersRatingsTable
New Rose Hotel (1998)::4.5	MoviesUsersRatingsTable
Plunkett & MaCleane (1999)::4.0	MoviesUsersRatingsTable
Romance (1999)::3.0	MoviesUsersRatingsTable
Napoleon and Samantha (1972)::3.0	MoviesUsersRatingsTable
Alvarez Kelly (1966)::3.3	MoviesUsersRatingsTable
And the Ship Sails On (E la nave va) (1984)::3.3	MoviesUsersRatingsTable
Dark Half, The (1993)::2.5	MoviesUsersRatingsTable
Gulliver's Travels (1939)::3.8	MoviesUsersRatingsTable
City of Lost Children, The (1995)::3.9	MoviesUsersRatingsTable
Once Were Warriors (1994)::3.9	MoviesUsersRatingsTable
Monkey Shines (1988)::2.5	MoviesUsersRatingsTable
Phantasm (1979)::3.0	MoviesUsersRatingsTable
Psycho II (1983)::2.4	MoviesUsersRatingsTable
Psycho III (1986)::2.1	MoviesUsersRatingsTable
Rain (1932)::4.3	MoviesUsersRatingsTable
Sanjuro (1962)::4.3	MoviesUsersRatingsTable
Random Hearts (1999)::2.4	MoviesUsersRatingsTable
Superstar (1999)::2.3	MoviesUsersRatingsTable
Boys Don't Cry (1999)::4.0	MoviesUsersRatingsTable
Poison Ivy II (1995)::2.4	MoviesUsersRatingsTable
Grandfather, The (El Abuelo) (1998)::5.0	MoviesUsersRatingsTable
Limey, The (1999)::3.7	MoviesUsersRatingsTable
Mating Habits of the Earthbound Human, The (1998)::3.0	MoviesUsersRatingsTable
Molly (1999)::1.7	MoviesUsersRatingsTable
Risky Business (1983)::3.8	MoviesUsersRatingsTable
Total Recall (1990)::3.7	MoviesUsersRatingsTable
Body Heat (1981)::4.1	MoviesUsersRatingsTable
Ferris Bueller's Day Off (1986)::3.9	MoviesUsersRatingsTable
Year of Living Dangerously (1982)::3.8	MoviesUsersRatingsTable
Outbreak (1995)::3.3	MoviesUsersRatingsTable
Children of Paradise (Les enfants du paradis) (1945)::4.1	MoviesUsersRatingsTable
High Plains Drifter (1972)::3.8	MoviesUsersRatingsTable
Hang 'em High (1967)::3.6	MoviesUsersRatingsTable
Citizen's Band (a.k.a. Handle with Care) (1977)::3.0	MoviesUsersRatingsTable
Drunken Master (Zui quan) (1979)::3.8	MoviesUsersRatingsTable
Conformist, The (Il Conformista) (1970)::4.1	MoviesUsersRatingsTable
Hairspray (1988)::3.5	MoviesUsersRatingsTable
Brief Encounter (1946)::3.8	MoviesUsersRatingsTable
Razor's Edge, The (1984)::3.5	MoviesUsersRatingsTable
Reds (1981)::3.3	MoviesUsersRatingsTable
Professional, The (a.k.a. Leon: The Professional) (1994)::4.0	MoviesUsersRatingsTable
Return with Honor (1998)::4.5	MoviesUsersRatingsTable
Time of the Gypsies (Dom za vesanje) (1989)::5.0	MoviesUsersRatingsTable
Days of Heaven (1978)::4.0	MoviesUsersRatingsTable
Fire Within, The (Le Feu Follet) (1963)::4.0	MoviesUsersRatingsTable
Lady Eve, The (1941)::4.2	MoviesUsersRatingsTable
Sullivan's Travels (1942)::4.3	MoviesUsersRatingsTable
Palm Beach Story, The (1942)::4.4	MoviesUsersRatingsTable
Man Facing Southeast (Hombre Mirando al Sudeste) (1986)::4.1	MoviesUsersRatingsTable
Niagara (1953)::3.9	MoviesUsersRatingsTable
Perez Family, The (1995)::3.3	MoviesUsersRatingsTable
Gilda (1946)::3.9	MoviesUsersRatingsTable
South Pacific (1958)::3.5	MoviesUsersRatingsTable
Flashdance (1983)::3.2	MoviesUsersRatingsTable
Indochine (1992)::3.9	MoviesUsersRatingsTable
Dirty Dozen, The (1967)::4.0	MoviesUsersRatingsTable
Mike's Murder (1984)::2.5	MoviesUsersRatingsTable
Help! (1965)::3.7	MoviesUsersRatingsTable
Goldfinger (1964)::4.0	MoviesUsersRatingsTable
From Russia with Love (1963)::3.9	MoviesUsersRatingsTable
Dr. No (1962)::3.9	MoviesUsersRatingsTable
Pyromaniac's Love Story, A (1995)::2.5	MoviesUsersRatingsTable
Blue Lagoon, The (1980)::2.2	MoviesUsersRatingsTable
Fistful of Dollars, A (1964)::4.0	MoviesUsersRatingsTable
Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)::3.7	MoviesUsersRatingsTable
Home Alone 2: Lost in New York (1992)::2.6	MoviesUsersRatingsTable
Someone to Watch Over Me (1987)::3.0	MoviesUsersRatingsTable
Fight Club (1999)::3.9	MoviesUsersRatingsTable
Pulp Fiction (1994)::4.2	MoviesUsersRatingsTable
Beefcake (1999)::2.7	MoviesUsersRatingsTable
Story of Us, The (1999)::2.9	MoviesUsersRatingsTable
Fever Pitch (1997)::3.0	MoviesUsersRatingsTable
Joe the King (1999)::4.0	MoviesUsersRatingsTable
Julien Donkey-Boy (1999)::3.0	MoviesUsersRatingsTable
Omega Code, The (1999)::1.7	MoviesUsersRatingsTable
Straight Story, The (1999)::4.0	MoviesUsersRatingsTable
Bad Seed, The (1956)::4.0	MoviesUsersRatingsTable
Time Bandits (1981)::3.6	MoviesUsersRatingsTable
Man and a Woman, A (Un Homme et une Femme) (1966)::3.9	MoviesUsersRatingsTable
Panther (1995)::3.3	MoviesUsersRatingsTable
Fitzcarraldo (1982)::3.9	MoviesUsersRatingsTable
All That Jazz (1979)::3.7	MoviesUsersRatingsTable
Red Sorghum (Hong Gao Liang) (1987)::4.3	MoviesUsersRatingsTable
Crimes and Misdemeanors (1989)::4.0	MoviesUsersRatingsTable
Bats (1999)::2.2	MoviesUsersRatingsTable
Best Man, The (1999)::3.4	MoviesUsersRatingsTable
Bringing Out the Dead (1999)::3.1	MoviesUsersRatingsTable
Crazy in Alabama (1999)::3.0	MoviesUsersRatingsTable
Three to Tango (1999)::3.2	MoviesUsersRatingsTable
Body Shots (1999)::2.3	MoviesUsersRatingsTable
Pushing Hands (1992)::4.0	MoviesUsersRatingsTable
Brother, Can You Spare a Dime? (1975)::4.0	MoviesUsersRatingsTable
Guardian, The (1990)::2.1	MoviesUsersRatingsTable
Ipcress File, The (1965)::3.5	MoviesUsersRatingsTable
On Any Sunday (1971)::5.0	MoviesUsersRatingsTable
Robocop (1987)::3.5	MoviesUsersRatingsTable
Robocop 2 (1990)::2.4	MoviesUsersRatingsTable
Who Framed Roger Rabbit? (1988)::3.7	MoviesUsersRatingsTable
Melvin and Howard (1980)::3.7	MoviesUsersRatingsTable
For Your Eyes Only (1981)::3.5	MoviesUsersRatingsTable
Priest (1994)::3.7	MoviesUsersRatingsTable
Licence to Kill (1989)::3.4	MoviesUsersRatingsTable
Live and Let Die (1973)::3.6	MoviesUsersRatingsTable
Rawhead Rex (1986)::2.5	MoviesUsersRatingsTable
Thunderball (1965)::3.6	MoviesUsersRatingsTable
City, The (1998)::3.0	MoviesUsersRatingsTable
House on Haunted Hill, The (1999)::2.1	MoviesUsersRatingsTable
Music of the Heart (1999)::3.2	MoviesUsersRatingsTable
Being John Malkovich (1999)::4.2	MoviesUsersRatingsTable
Dreaming of Joseph Lees (1998)::4.0	MoviesUsersRatingsTable
Grumpier Old Men (1995)::3.0	MoviesUsersRatingsTable
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)::3.6	MoviesUsersRatingsTable
Quiz Show (1994)::3.8	MoviesUsersRatingsTable
Princess Mononoke, The (Mononoke Hime) (1997)::4.2	MoviesUsersRatingsTable
Suburbans, The (1999)::2.0	MoviesUsersRatingsTable
My Best Fiend (Mein liebster Feind) (1999)::4.2	MoviesUsersRatingsTable
Train of Life (Train De Vie) (1998)::3.0	MoviesUsersRatingsTable
Bachelor, The (1999)::2.5	MoviesUsersRatingsTable
Bone Collector, The (1999)::3.3	MoviesUsersRatingsTable
Insider, The (1999)::4.1	MoviesUsersRatingsTable
American Movie (1999)::3.9	MoviesUsersRatingsTable
Last Night (1998)::3.4	MoviesUsersRatingsTable
Picture Bride (1995)::3.3	MoviesUsersRatingsTable
Rosetta (1999)::3.6	MoviesUsersRatingsTable
They Shoot Horses, Don't They? (1969)::3.7	MoviesUsersRatingsTable
Battling Butler (1926)::2.0	MoviesUsersRatingsTable
Bride of Re-Animator (1990)::3.0	MoviesUsersRatingsTable
Bustin' Loose (1981)::2.7	MoviesUsersRatingsTable
Coma (1978)::3.3	MoviesUsersRatingsTable
Creepshow (1982)::3.1	MoviesUsersRatingsTable
Creepshow 2 (1987)::2.5	MoviesUsersRatingsTable
Re-Animator (1985)::3.4	MoviesUsersRatingsTable
Drugstore Cowboy (1989)::3.8	MoviesUsersRatingsTable
Queen Margot (La Reine Margot) (1994)::3.7	MoviesUsersRatingsTable
Falling Down (1993)::3.5	MoviesUsersRatingsTable
Funhouse, The (1981)::2.2	MoviesUsersRatingsTable
General, The (1927)::4.3	MoviesUsersRatingsTable
Piranha (1978)::2.2	MoviesUsersRatingsTable
Rough Night in Jericho (1967)::2.0	MoviesUsersRatingsTable
Slaughterhouse (1987)::1.5	MoviesUsersRatingsTable
Slaughterhouse 2 (1988)::1.3	MoviesUsersRatingsTable
Taming of the Shrew, The (1967)::3.8	MoviesUsersRatingsTable
Nighthawks (1981)::3.2	MoviesUsersRatingsTable
Quick and the Dead, The (1995)::3.0	MoviesUsersRatingsTable
Yojimbo (1961)::4.4	MoviesUsersRatingsTable
Repossessed (1990)::2.2	MoviesUsersRatingsTable
Omega Man, The (1971)::3.8	MoviesUsersRatingsTable
Spaceballs (1987)::2.9	MoviesUsersRatingsTable
Robin Hood (1973)::3.7	MoviesUsersRatingsTable
Mister Roberts (1955)::4.2	MoviesUsersRatingsTable
Quest for Fire (1981)::3.1	MoviesUsersRatingsTable
Little Big Man (1970)::4.2	MoviesUsersRatingsTable
Face in the Crowd, A (1957)::4.1	MoviesUsersRatingsTable
Trading Places (1983)::3.8	MoviesUsersRatingsTable
Roommates (1995)::2.9	MoviesUsersRatingsTable
Meatballs (1979)::3.3	MoviesUsersRatingsTable
Meatballs Part II (1984)::1.8	MoviesUsersRatingsTable
Meatballs III (1987)::1.3	MoviesUsersRatingsTable
Meatballs 4 (1992)::1.1	MoviesUsersRatingsTable
Dead Again (1991)::3.9	MoviesUsersRatingsTable
Peter's Friends (1992)::2.9	MoviesUsersRatingsTable
Incredibly True Adventure of Two Girls in Love, The (1995)::3.4	MoviesUsersRatingsTable
Experience Preferred... But Not Essential (1982)::3.4	MoviesUsersRatingsTable
Under the Rainbow (1981)::2.2	MoviesUsersRatingsTable
How I Won the War (1967)::3.2	MoviesUsersRatingsTable
Ready to Wear (Pret-A-Porter) (1994)::2.5	MoviesUsersRatingsTable
Light It Up (1999)::2.0	MoviesUsersRatingsTable
Anywhere But Here (1999)::3.1	MoviesUsersRatingsTable
Dogma (1999)::3.5	MoviesUsersRatingsTable
Messenger: The Story of Joan of Arc, The (1999)::3.1	MoviesUsersRatingsTable
Pokmon: The First Movie (1998)::1.9	MoviesUsersRatingsTable
Felicia's Journey (1999)::3.6	MoviesUsersRatingsTable
Ape, The (1940)::2.0	MoviesUsersRatingsTable
Three Colors: Red (1994)::4.2	MoviesUsersRatingsTable
Commitments, The (1991)::3.9	MoviesUsersRatingsTable
Holiday Inn (1942)::3.9	MoviesUsersRatingsTable
Longest Day, The (1962)::4.1	MoviesUsersRatingsTable
Poison Ivy (1992)::3.0	MoviesUsersRatingsTable
Poison Ivy: New Seduction (1997)::1.9	MoviesUsersRatingsTable
Tora! Tora! Tora! (1970)::3.6	MoviesUsersRatingsTable
Women on the Verge of a Nervous Breakdown (1988)::3.9	MoviesUsersRatingsTable
Verdict, The (1982)::3.9	MoviesUsersRatingsTable
Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)::4.2	MoviesUsersRatingsTable
Three Colors: Blue (1993)::4.0	MoviesUsersRatingsTable
Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)::3.3	MoviesUsersRatingsTable
Stand and Deliver (1987)::3.8	MoviesUsersRatingsTable
Moonstruck (1987)::3.7	MoviesUsersRatingsTable
Sandpiper, The (1965)::3.7	MoviesUsersRatingsTable
Jeremiah Johnson (1972)::3.9	MoviesUsersRatingsTable
Repulsion (1965)::4.4	MoviesUsersRatingsTable
Irma la Douce (1963)::3.9	MoviesUsersRatingsTable
42 Up (1998)::4.3	MoviesUsersRatingsTable
Liberty Heights (1999)::3.9	MoviesUsersRatingsTable
Mansfield Park (1999)::3.9	MoviesUsersRatingsTable
Three Colors: White (1994)::4.0	MoviesUsersRatingsTable
Sleepy Hollow (1999)::3.4	MoviesUsersRatingsTable
World Is Not Enough, The (1999)::3.6	MoviesUsersRatingsTable
All About My Mother (Todo Sobre Mi Madre) (1999)::4.0	MoviesUsersRatingsTable
March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934)::3.6	MoviesUsersRatingsTable
Scrooged (1988)::3.4	MoviesUsersRatingsTable
Harvey (1950)::4.1	MoviesUsersRatingsTable
Bicycle Thief, The (Ladri di biciclette) (1948)::4.4	MoviesUsersRatingsTable
Red Firecracker, Green Firecracker (1994)::3.4	MoviesUsersRatingsTable
Matewan (1987)::4.4	MoviesUsersRatingsTable
Kagemusha (1980)::4.2	MoviesUsersRatingsTable
Chushingura (1962)::3.7	MoviesUsersRatingsTable
McCabe & Mrs. Miller (1971)::3.8	MoviesUsersRatingsTable
Maurice (1987)::3.8	MoviesUsersRatingsTable
Grapes of Wrath, The (1940)::4.3	MoviesUsersRatingsTable
My Man Godfrey (1957)::3.9	MoviesUsersRatingsTable
Shop Around the Corner, The (1940)::4.2	MoviesUsersRatingsTable
Natural, The (1984)::3.7	MoviesUsersRatingsTable
Shampoo (1975)::3.2	MoviesUsersRatingsTable
Dangerous Minds (1995)::3.1	MoviesUsersRatingsTable
River Runs Through It, A (1992)::3.9	MoviesUsersRatingsTable
Fatal Attraction (1987)::3.7	MoviesUsersRatingsTable
Jagged Edge (1985)::3.6	MoviesUsersRatingsTable
Stanley & Iris (1990)::3.0	MoviesUsersRatingsTable
Midnight Run (1988)::3.9	MoviesUsersRatingsTable
Awakenings (1990)::3.7	MoviesUsersRatingsTable
Come See the Paradise (1990)::3.5	MoviesUsersRatingsTable
Backdraft (1991)::3.4	MoviesUsersRatingsTable
Fisher King, The (1991)::3.7	MoviesUsersRatingsTable
River, The (1984)::3.5	MoviesUsersRatingsTable
Country (1984)::3.8	MoviesUsersRatingsTable
Places in the Heart (1984)::3.6	MoviesUsersRatingsTable
'Night Mother (1986)::2.9	MoviesUsersRatingsTable
End of Days (1999)::2.8	MoviesUsersRatingsTable
Toy Story 2 (1999)::4.3	MoviesUsersRatingsTable
Flawless (1999)::2.7	MoviesUsersRatingsTable
Miss Julie (1999)::4.0	MoviesUsersRatingsTable
Ride with the Devil (1999)::3.3	MoviesUsersRatingsTable
Tumbleweeds (1999)::3.5	MoviesUsersRatingsTable
Stuart Saves His Family (1995)::2.3	MoviesUsersRatingsTable
Distinguished Gentleman, The (1992)::2.8	MoviesUsersRatingsTable
Hitch-Hiker, The (1953)::4.0	MoviesUsersRatingsTable
Santa Fe Trail (1940)::3.0	MoviesUsersRatingsTable
Spring Fever USA (a.k.a. Lauderdale) (1989)::1.0	MoviesUsersRatingsTable
Agnes Browne (1999)::3.6	MoviesUsersRatingsTable
End of the Affair, The (1999)::4.1	MoviesUsersRatingsTable
End of the Affair, The (1955)::4.0	MoviesUsersRatingsTable
Holy Smoke (1999)::3.2	MoviesUsersRatingsTable
Map of the World, A (1999)::3.5	MoviesUsersRatingsTable
Sweet and Lowdown (1999)::3.6	MoviesUsersRatingsTable
Swan Princess, The (1994)::2.7	MoviesUsersRatingsTable
Bonfire of the Vanities (1990)::2.1	MoviesUsersRatingsTable
Daddy Long Legs (1919)::3.5	MoviesUsersRatingsTable
Go West (1925)::3.7	MoviesUsersRatingsTable
Grand Illusion (Grande illusion, La) (1937)::4.5	MoviesUsersRatingsTable
Great Santini, The (1979)::4.0	MoviesUsersRatingsTable
James Dean Story, The (1957)::4.0	MoviesUsersRatingsTable
Sea Wolves, The (1980)::4.0	MoviesUsersRatingsTable
Stealing Home (1988)::2.6	MoviesUsersRatingsTable
Tarzan the Fearless (1933)::2.8	MoviesUsersRatingsTable
Secret of Roan Inish, The (1994)::4.0	MoviesUsersRatingsTable
Three Ages, The (1923)::3.3	MoviesUsersRatingsTable
Two Jakes, The (1990)::3.1	MoviesUsersRatingsTable
U2: Rattle and Hum (1988)::3.6	MoviesUsersRatingsTable
Hell in the Pacific (1968)::3.8	MoviesUsersRatingsTable
Glass Bottom Boat, The (1966)::3.4	MoviesUsersRatingsTable
Cradle Will Rock, The (1999)::3.1	MoviesUsersRatingsTable
Deuce Bigalow: Male Gigolo (1999)::2.8	MoviesUsersRatingsTable
Green Mile, The (1999)::4.3	MoviesUsersRatingsTable
Cider House Rules, The (1999)::4.0	MoviesUsersRatingsTable
Diamonds (1999)::1.0	MoviesUsersRatingsTable
Specialist, The (1994)::2.9	MoviesUsersRatingsTable
War Zone, The (1999)::3.1	MoviesUsersRatingsTable
Bat Whispers, The (1930)::2.0	MoviesUsersRatingsTable
Last Picture Show, The (1971)::4.0	MoviesUsersRatingsTable
7th Voyage of Sinbad, The (1958)::3.5	MoviesUsersRatingsTable
Blood on the Sun (1945)::3.0	MoviesUsersRatingsTable
Anna and the King (1999)::3.4	MoviesUsersRatingsTable
Bicentennial Man (1999)::2.9	MoviesUsersRatingsTable
Stuart Little (1999)::3.2	MoviesUsersRatingsTable
Emperor and the Assassin, The (Jing ke ci qin wang) (1999)::3.3	MoviesUsersRatingsTable
Fantasia 2000 (1999)::3.6	MoviesUsersRatingsTable
Stargate (1994)::3.6	MoviesUsersRatingsTable
Magnolia (1999)::3.7	MoviesUsersRatingsTable
Onegin (1999)::3.2	MoviesUsersRatingsTable
Simpatico (1999)::2.9	MoviesUsersRatingsTable
Topsy-Turvy (1999)::3.7	MoviesUsersRatingsTable
Boiling Point (1993)::2.7	MoviesUsersRatingsTable
Carnal Knowledge (1971)::3.6	MoviesUsersRatingsTable
Easy Rider (1969)::3.7	MoviesUsersRatingsTable
Falcon and the Snowman, The (1984)::3.5	MoviesUsersRatingsTable
Santa Clause, The (1994)::3.5	MoviesUsersRatingsTable
Room at the Top (1959)::4.0	MoviesUsersRatingsTable
Any Given Sunday (1999)::3.2	MoviesUsersRatingsTable
Man on the Moon (1999)::3.2	MoviesUsersRatingsTable
Galaxy Quest (1999)::3.8	MoviesUsersRatingsTable
Talented Mr. Ripley, The (1999)::3.6	MoviesUsersRatingsTable
Next Friday (1999)::2.8	MoviesUsersRatingsTable
Hurricane, The (1999)::3.8	MoviesUsersRatingsTable
Angela's Ashes (1999)::3.5	MoviesUsersRatingsTable
Shawshank Redemption, The (1994)::4.5	MoviesUsersRatingsTable
Play it to the Bone (1999)::2.4	MoviesUsersRatingsTable
Titus (1999)::3.3	MoviesUsersRatingsTable
